seed,weighting,metric,baseline,baseline_plus_md,delta_md_minus_baseline
2156,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2156,source_balanced,pr_auc_active,0.5486591593272627,0.5618792971734148,0.013220137846152058
2156,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2156,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2156,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2156,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2157,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2157,source_balanced,pr_auc_active,0.5486591593272627,0.5618686868686869,0.013209527541424126
2157,source_balanced,pr_auc_inactive,0.4247835497835497,0.4916666666666666,0.06688311688311688
2157,source_balanced,balanced_accuracy,0.41558441558441556,0.5844155844155844,0.16883116883116883
2157,source_balanced,macro_f1,0.4155844155844156,0.5555555555555556,0.13997113997113997
2157,source_balanced,mcc,-0.1688311688311691,0.26189246330824845,0.43072363213941756
2158,source_balanced,roc_auc,0.30194805194805185,0.3474025974025974,0.045454545454545525
2158,source_balanced,pr_auc_active,0.5516819985569985,0.5607429335370512,0.00906093498005267
2158,source_balanced,pr_auc_inactive,0.4345238095238095,0.5392857142857143,0.10476190476190478
2158,source_balanced,balanced_accuracy,0.5162337662337663,0.6201298701298701,0.10389610389610382
2158,source_balanced,macro_f1,0.4957983193277311,0.6067527308838133,0.11095441155608221
2158,source_balanced,mcc,0.03999232221113232,0.33868074965743356,0.29868842744630125
2159,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2159,source_balanced,pr_auc_active,0.5493564733768496,0.5602453102453102,0.01088883686846065
2159,source_balanced,pr_auc_inactive,0.4077767470624613,0.4916666666666666,0.08388991960420528
2159,source_balanced,balanced_accuracy,0.5194805194805194,0.5844155844155844,0.06493506493506496
2159,source_balanced,macro_f1,0.5183946488294314,0.5555555555555556,0.037160906726124154
2159,source_balanced,mcc,0.040291148201268875,0.26189246330824845,0.22160131510697956
2160,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2160,source_balanced,pr_auc_active,0.5486591593272627,0.5618686868686869,0.013209527541424126
2160,source_balanced,pr_auc_inactive,0.4247835497835497,0.4916666666666666,0.06688311688311688
2160,source_balanced,balanced_accuracy,0.44805194805194803,0.5844155844155844,0.13636363636363635
2160,source_balanced,macro_f1,0.4375,0.5555555555555556,0.11805555555555558
2160,source_balanced,mcc,-0.11308055883843511,0.26189246330824845,0.37497302214668354
2161,source_balanced,roc_auc,0.30194805194805185,0.3409090909090909,0.03896103896103903
2161,source_balanced,pr_auc_active,0.5520682502363536,0.5618686868686869,0.00980043663233321
2161,source_balanced,pr_auc_inactive,0.4307359307359307,0.4916666666666666,0.06093073593073589
2161,source_balanced,balanced_accuracy,0.5194805194805194,0.6201298701298701,0.10064935064935066
2161,source_balanced,macro_f1,0.5183946488294314,0.6067527308838133,0.08835808205438189
2161,source_balanced,mcc,0.040291148201268875,0.33868074965743356,0.29838960145616467
2162,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2162,source_balanced,pr_auc_active,0.5486591593272627,0.5618792971734148,0.013220137846152058
2162,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2162,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2162,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2162,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2163,source_balanced,roc_auc,0.3116883116883116,0.3474025974025974,0.035714285714285754
2163,source_balanced,pr_auc_active,0.5550910894660894,0.5618792971734148,0.0067882077073253555
2163,source_balanced,pr_auc_inactive,0.4404761904761904,0.5392857142857143,0.09880952380952385
2163,source_balanced,balanced_accuracy,0.551948051948052,0.5844155844155844,0.03246753246753242
2163,source_balanced,macro_f1,0.5418181818181819,0.5555555555555556,0.013737373737373715
2163,source_balanced,mcc,0.1218289807746346,0.26189246330824845,0.14006348253361384
2164,source_balanced,roc_auc,0.3214285714285714,0.3409090909090909,0.019480519480519487
2164,source_balanced,pr_auc_active,0.5583378427128427,0.5602453102453102,0.0019074675324675106
2164,source_balanced,pr_auc_inactive,0.4503968253968253,0.4916666666666666,0.04126984126984129
2164,source_balanced,balanced_accuracy,0.5876623376623377,0.5844155844155844,-0.0032467532467532756
2164,source_balanced,macro_f1,0.5847382431233363,0.5555555555555556,-0.029182687567780752
2164,source_balanced,mcc,0.19738550848793068,0.26189246330824845,0.06450695482031776
2165,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2165,source_balanced,pr_auc_active,0.5486591593272627,0.5550611153552328,0.006401956027970113
2165,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2165,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2165,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2165,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2166,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2166,source_balanced,pr_auc_active,0.5486591593272627,0.5635026737967914,0.014843514469528696
2166,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2166,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2166,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2166,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2167,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2167,source_balanced,pr_auc_active,0.5493564733768496,0.5618792971734148,0.012522823796565219
2167,source_balanced,pr_auc_inactive,0.4077767470624613,0.5392857142857143,0.13150896722325295
2167,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2167,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2167,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2168,source_balanced,roc_auc,0.30194805194805185,0.3409090909090909,0.03896103896103903
2168,source_balanced,pr_auc_active,0.5520682502363536,0.5602453102453102,0.008177060008956571
2168,source_balanced,pr_auc_inactive,0.4307359307359307,0.4916666666666666,0.06093073593073589
2168,source_balanced,balanced_accuracy,0.5194805194805194,0.6201298701298701,0.10064935064935066
2168,source_balanced,macro_f1,0.5183946488294314,0.6067527308838133,0.08835808205438189
2168,source_balanced,mcc,0.040291148201268875,0.33868074965743356,0.29838960145616467
2169,source_balanced,roc_auc,0.30194805194805185,0.3474025974025974,0.045454545454545525
2169,source_balanced,pr_auc_active,0.5520682502363536,0.5618792971734148,0.00981104693706114
2169,source_balanced,pr_auc_inactive,0.4307359307359307,0.5392857142857143,0.10854978354978356
2169,source_balanced,balanced_accuracy,0.5194805194805194,0.6558441558441559,0.13636363636363646
2169,source_balanced,macro_f1,0.5183946488294314,0.6538461538461539,0.13545150501672243
2169,source_balanced,mcc,0.040291148201268875,0.40771775315010056,0.36742660494883167
2170,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2170,source_balanced,pr_auc_active,0.5486591593272627,0.5607429335370512,0.012083774209788456
2170,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2170,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2170,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2170,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2171,source_balanced,roc_auc,0.2824675324675324,0.3409090909090909,0.05844155844155846
2171,source_balanced,pr_auc_active,0.5459473824677586,0.5602453102453102,0.014297927777551567
2171,source_balanced,pr_auc_inactive,0.4018243661100803,0.4916666666666666,0.08984230055658626
2171,source_balanced,balanced_accuracy,0.44805194805194803,0.6201298701298701,0.17207792207792205
2171,source_balanced,macro_f1,0.4375,0.6067527308838133,0.16925273088381332
2171,source_balanced,mcc,-0.11308055883843511,0.33868074965743356,0.45176130849586865
2172,source_balanced,roc_auc,0.30194805194805185,0.3474025974025974,0.045454545454545525
2172,source_balanced,pr_auc_active,0.5520682502363536,0.5635026737967914,0.011434423560437779
2172,source_balanced,pr_auc_inactive,0.4307359307359307,0.5392857142857143,0.10854978354978356
2172,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2172,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2172,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2173,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2173,source_balanced,pr_auc_active,0.5489702216974944,0.5618686868686869,0.01289846517119242
2173,source_balanced,pr_auc_inactive,0.4115646258503401,0.4916666666666666,0.08010204081632649
2173,source_balanced,balanced_accuracy,0.41558441558441556,0.5844155844155844,0.16883116883116883
2173,source_balanced,macro_f1,0.4155844155844156,0.5555555555555556,0.13997113997113997
2173,source_balanced,mcc,-0.1688311688311691,0.26189246330824845,0.43072363213941756
2174,source_balanced,roc_auc,0.30194805194805185,0.3474025974025974,0.045454545454545525
2174,source_balanced,pr_auc_active,0.5520682502363536,0.5618792971734148,0.00981104693706114
2174,source_balanced,pr_auc_inactive,0.4307359307359307,0.5392857142857143,0.10854978354978356
2174,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2174,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2174,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2175,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2175,source_balanced,pr_auc_active,0.5486591593272627,0.5635026737967914,0.014843514469528696
2175,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2175,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2175,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2175,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2176,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2176,source_balanced,pr_auc_active,0.5486591593272627,0.5550505050505049,0.006391345723242181
2176,source_balanced,pr_auc_inactive,0.4247835497835497,0.4916666666666666,0.06688311688311688
2176,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2176,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2176,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2177,source_balanced,roc_auc,0.29220779220779214,0.3409090909090909,0.048701298701298745
2177,source_balanced,pr_auc_active,0.5486591593272627,0.5591089466089466,0.010449787281683887
2177,source_balanced,pr_auc_inactive,0.4247835497835497,0.4916666666666666,0.06688311688311688
2177,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2177,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2177,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2178,source_balanced,roc_auc,0.30194805194805185,0.3474025974025974,0.045454545454545525
2178,source_balanced,pr_auc_active,0.5520682502363536,0.5550611153552328,0.0029928651188791955
2178,source_balanced,pr_auc_inactive,0.4307359307359307,0.5392857142857143,0.10854978354978356
2178,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2178,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2178,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2179,source_balanced,roc_auc,0.3116883116883116,0.3409090909090909,0.02922077922077926
2179,source_balanced,pr_auc_active,0.5550910894660894,0.5602453102453102,0.005154220779220786
2179,source_balanced,pr_auc_inactive,0.4404761904761904,0.4916666666666666,0.051190476190476175
2179,source_balanced,balanced_accuracy,0.551948051948052,0.5844155844155844,0.03246753246753242
2179,source_balanced,macro_f1,0.5418181818181819,0.5555555555555556,0.013737373737373715
2179,source_balanced,mcc,0.1218289807746346,0.26189246330824845,0.14006348253361384
2180,source_balanced,roc_auc,0.30194805194805185,0.3474025974025974,0.045454545454545525
2180,source_balanced,pr_auc_active,0.5516819985569985,0.5618792971734148,0.010197298616416273
2180,source_balanced,pr_auc_inactive,0.4345238095238095,0.5392857142857143,0.10476190476190478
2180,source_balanced,balanced_accuracy,0.551948051948052,0.6201298701298701,0.06818181818181812
2180,source_balanced,macro_f1,0.5418181818181819,0.6067527308838133,0.06493454906563145
2180,source_balanced,mcc,0.1218289807746346,0.33868074965743356,0.21685176888279895
2181,source_balanced,roc_auc,0.30844155844155835,0.3474025974025974,0.03896103896103903
2181,source_balanced,pr_auc_active,0.5537022371644582,0.5607429335370512,0.007040696372592969
2181,source_balanced,pr_auc_inactive,0.4783549783549783,0.5392857142857143,0.060930735930735946
2181,source_balanced,balanced_accuracy,0.5194805194805194,0.6558441558441559,0.13636363636363646
2181,source_balanced,macro_f1,0.5183946488294314,0.6538461538461539,0.13545150501672243
2181,source_balanced,mcc,0.040291148201268875,0.40771775315010056,0.36742660494883167
2182,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2182,source_balanced,pr_auc_active,0.5486591593272627,0.5635026737967914,0.014843514469528696
2182,source_balanced,pr_auc_inactive,0.4247835497835497,0.5392857142857143,0.11450216450216455
2182,source_balanced,balanced_accuracy,0.48376623376623373,0.5844155844155844,0.10064935064935066
2182,source_balanced,macro_f1,0.4791489361702127,0.5555555555555556,0.07640661938534288
2182,source_balanced,mcc,-0.03436040663720258,0.26189246330824845,0.296252869945451
2183,source_balanced,roc_auc,0.29220779220779214,0.3474025974025974,0.05519480519480524
2183,source_balanced,pr_auc_active,0.5493564733768496,0.5618792971734148,0.012522823796565219
2183,source_balanced,pr_auc_inactive,0.4077767470624613,0.5392857142857143,0.13150896722325295
2183,source_balanced,balanced_accuracy,0.48376623376623373,0.6201298701298701,0.13636363636363635
2183,source_balanced,macro_f1,0.4791489361702127,0.6067527308838133,0.12760379471360062
2183,source_balanced,mcc,-0.03436040663720258,0.33868074965743356,0.37304115629463613
2184,source_balanced,roc_auc,0.30194805194805185,0.3409090909090909,0.03896103896103903
2184,source_balanced,pr_auc_active,0.5520682502363536,0.5618686868686869,0.00980043663233321
2184,source_balanced,pr_auc_inactive,0.4307359307359307,0.4916666666666666,0.06093073593073589
